PICST_66251	1	238331	240256	ON	1	66251	(238331..240256)	succinate dehydrogenase	
PICST_38255	1	241361	242209	ON	1	38255	(241361..242209)	peroxisomal 2,4- dienoyl-CoA reductase,and sorbitol utilization protein	
PICST_80851	0	244179	245015	ON	1	80851	complement(244179..245015)	vacuolar ATPase V1 domain subunit D; removed annotated introns	
PICST_51927	1	251901	254522	ON	1	51927	(251901..254522)	predicted protein; removed annotated introns	
PICST_51421	0	254735	257821	ON	1	51421	complement(254735..257821)	hypothetical protein; removed annotated introns	
PICST_86016	0	259928	261406	ON	1	86016	complement(259928..261406)	ATPase	
PICST_80159	1	262416	262811	ON	1	80159	(262416..262811)	Ino eighty subunit 6	
PICST_28080	0	263180	263869	ON	1	28080	complement(263180..263869)	predicted protein	
PICST_34041	1	265588	266145	ON	1	34041	(265588..266145)	predicted protein	
PICST_38082	0	267039	268127	ON	1	38082	complement(267039..268127)	Extracellular signal-regulated kinase 1 (ERK1) (MAP kinase 1) (MAPK 1)	
PICST_34043	0	270010	271551	ON	1	34043	complement(270010..271551)	DNA-directed DNA polymerase alpha,DNA primase subunit	
PICST_85971	1	272095	275175	ON	1	85971	(272095..275175)	global regulator of transcription	
PICST_86597	0	275396	276340	ON	1	86597	complement(275396..276340)	predicted protein	
PICST_34046	0	277509	279281	ON	1	34046	complement(277509..279281)	Uric acid-xanthine permease (UAPA transporter)	
PICST_39239	1	281957	285064	ON	1	39239	(281957..285064)	protein involved in mannose metabolism and cell wall synthesis; removed annotated introns	
PICST_86443	0	285575	287287	ON	1	86443	complement(285575..287287)	pyruvate decarboxylase	
PICST_52442	1	289283	289633	ON	1	52442	(289283..289633)	centromere-binding kinetochore protein	
PICST_51727	1	290152	290997	ON	1	51727	(290152..290997)	predicted protein	
PICST_74317	1	291515	295864	ON	1	74317	(291515..295864)	DNA topoisomerase II; removed annotated introns	
PICST_66259	1	297548	298249	ON	1	66259	(297548..298249)	predicted protein	
PICST_28093	0	298557	299039	ON	1	28093	complement(298557..299039)	predicted protein	
PICST_28094	0	299893	302355	ON	1	28094	complement(299893..302355)	activator of transcription of nitrogen-regulated genes	
PICST_17616	1	307132	311502	ON	1	17616	(307132..311502)	hyphally regulated cell wall protein; removed annotated introns	
PICST_80729	1	312378	314123	ON	1	80729	(312378..314123)	cytochrome b2,mitochondrial precursor	
PICST_28097	1	316312	317199	ON	1	28097	(316312..317199)	Suppressor of mutant AC40 subunit of RNA polymerase I and III (high serine)	
PICST_86494	0	317359	318975	ON	1	86494	complement(317359..318975)	predicted protein; removed annotated introns	
PICST_51175	0	319379	324232	ON	1	51175	complement(319379..321619,321983..324232)	hypothetical PHD type zinc finger protein with BAH domain-containing protein; removed annotated introns	
PICST_52660	0	324943	325671	ON	1	52660	complement(324943..325671)	predicted protein; removed annotated introns	
PICST_34053	1	326266	328500	ON	1	34053	(326266..327428,328291..328295,328475..328500)	mRNA capping enzyme alpha subunit and guanylyltransferase	
PICST_28102	0	328667	329242	ON	1	28102	complement(328667..329242)	predicted protein	
PICST_66263	1	331355	332884	ON	1	66263	(331355..332884)	flavin-containing monooxygenase	
PICST_37933	0	333024	333413	ON	1	37933	complement(333024..333413)	predicted protein	
PICST_86192	1	334848	336062	ON	1	86192	(334848..336062)	Lysine acetyltransferase (Lysine N(6)-acetyltransferase) (LAT)	
PICST_38592	1	336289	337572	ON	1	38592	(336289..337572)	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (7,8-diamino-pelargonic acid aminotransferase) (DAPA aminotransferase)	
PICST_51795	0	337604	339097	ON	1	51795	complement(337604..339097)	Suppressor of Sulfoxyde Ethionine resistance	
PICST_74895	1	340349	343783	ON	1	74895	(340349..343783)	targeting complex (TRAPP) component involved in ER to Golgi membrane traffic	
PICST_74586	1	344178	345629	ON	1	74586	(344178..345629)	DnaJ-like protein; removed annotated introns	
PICST_51359	1	346085	346354	ON	1	51359	(346085..346354)	predicted protein	
PICST_28111	0	347837	351421	ON	1	28111	complement(347837..351421)	Zn-finger protein; removed annotated introns	
PICST_11162	0	354771	356240	ON	1	11162	complement(354771..356240)	Golgi alpha-1,2- mannosyltransferase	
PICST_51290	1	356987	359440	ON	1	51290	(356987..357057,357203..357252,357839..357877,358002..359440)	Repressed in Hyphal Development	
PICST_86078	1	360432	365396	ON	1	86078	(360432..365396)	subunit of activation mediator subcomplex of RNA polymerase II holoenzyme	
PICST_64773	1	365980	368010	ON	1	64773	(365980..368010)	zinc-regulated gene; removed annotated introns	
PICST_52948	1	368437	369795	ON	1	52948	(368437..369795)	acetylornithine aminotransferase	
PICST_85954	1	370895	372100	ON	1	85954	(370895..372100)	serine/threonine protein phosphatase type 2A; removed annotated introns	
psti_CGOB_00004	0	372378	372599	ON	1	ps_00004	complement(372378..372599)	annotated by CGOB	
PICST_28119	1	373685	377962	ON	1	28119	(373685..377962)	Suppressor of Sensor Kinase (SLN1)	
PICST_75117	0	378132	378509	ON	1	75117	complement(378132..378509)	60S ribosomal protein required for integrity of mitrcondrial genome	
PICST_80808	0	378801	381257	ON	1	80808	complement(378801..381257)	putative zinc finger protein; removed annotated introns	
PICST_28122	1	384411	386369	ON	1	28122	(384411..386369)	nuclear localization sequence binding protein	
PICST_80647	0	386837	389473	ON	1	80647	complement(386837..389473)	topoisomerase II- associated protein; removed annotated introns	
PICST_74393	0	390040	392349	ON	1	74393	complement(390040..392349)	para-aminobenzoate synthase,(PABA)	
psti_CGOB_00123	0	392762	399976	ON	1	ps_00123	complement(392762..399976)	Annotated by CGOB	
PICST_66275	1	400759	401301	ON	1	66275	(400759..401301)	protein involved in mitotic recombination and DNA repair	
PICST_66276	0	401411	405475	ON	1	66276	complement(401411..405475)	RNA polymerase II Elongator subunit	
PICST_28128	0	405717	406589	ON	1	28128	complement(405717..406589)	predicted protein	
PICST_52299	1	409298	411673	ON	1	52299	(409298..411673)	V0 domain of vacuolar H+ATPase	
PICST_52773	1	411952	414126	ON	1	52773	(411952..414126)	ribosome export protein	
PICST_52111	1	414454	416961	ON	1	52111	(414454..416961)	Anaphase-promoting complex (APC),subunit 5; removed annotated introns	
PICST_28132	0	417208	417846	ON	1	28132	complement(417208..417846)	phosphatidylinositol synthase	
PICST_52834	1	420164	421873	ON	1	52834	(420164..421873)	predicted protein; removed annotated introns	
PICST_80553	1	422427	426569	ON	1	80553	(422427..426569)	Nucleoporin NUP145 precursor (Nuclear pore protein NUP145) Contains: Nucleoporin NUP145N (N-NUP145) Nucleoporin NUP145C (C-NUP145); removed annotated introns	
PICST_38325	1	426903	427895	ON	1	38325	(426903..427895)	nuclear ATPase	
PICST_28136	1	428375	429757	ON	1	28136	(428375..429757)	predicted protein	
PICST_74520	0	430219	431904	ON	1	74520	complement(430219..431904)	vacuole memebrane protein required for vacuole inheritance	
PICST_28139	0	437339	440071	ON	1	28139	complement(437339..440071)	Putative serine proteinase inhibitor (KU family)	
PICST_74319	1	441146	445726	ON	1	74319	(441146..445726)	glycogen debranching enzyme	
PICST_80168	1	446987	448618	ON	1	80168	(446987..448618)	mitochondrial aldehyde dehydrogenase	
PICST_66282	1	451931	453620	ON	1	66282	(451931..451937,452236..453620)	hypothetical protein similar to SRP40	
PICST_37336	0	454790	455899	ON	1	37336	complement(454790..455899)	alpha-ketoisocaproate reductase or hydroxyisocaproate dehydrogenase	
psti_CGOB_00210	1	457199	457438	ON	1	ps_00210	(457199..457438)	Annotated by CGOB	
PICST_68734	1	457974	459845	ON	1	68734	(457974..459845)	D-xylulokinase	
PICST_28145	1	460165	461739	ON	1	28145	(460165..461739)	predicted protein	
PICST_86170	1	462443	463558	ON	1	86170	(462443..463558)	Saccharopine dehydrogenase [NAD+,L-lysine-forming] (Lysine--2-oxoglutarate reductase) (SDH)	
PICST_51318	0	463784	465043	ON	1	51318	complement(463784..465043)	essential for cell growth and replication of M dsRNA virus contains four beta-transducin repeats	
PICST_52971	1	466106	468232	ON	1	52971	(466106..468232)	anaphase-promoting complex component; removed annotated introns	
PICST_4679	1	469549	470892	ON	1	4679	(469549..470892)	SVP1-like protein 2; removed annotated introns	
PICST_80809	0	471035	472117	ON	1	80809	complement(471035..472117)	predicted protein; removed annotated introns	
PICST_86424	1	473192	475699	ON	1	86424	(473192..475699)	Translational repressor Pumilio/PUF3 and related RNA-binding proteins (Puf superfamily)	
PICST_64791	0	476250	477416	ON	1	64791	complement(476250..477416)	Polysialic acid capsule expression protein	
PICST_52626	0	478857	483524	ON	1	52626	complement(478857..483524)	Tuberous sclerosis 2 protein homolog; removed annotated introns	
PICST_68755	0	483907	485706	ON	1	68755	complement(483907..485706)	general amino acid permease	
PICST_37519	0	486660	487826	ON	1	37519	complement(486660..487826)	Vacuolar protein sorting protein 62	
PICST_68997	0	490345	491199	ON	1	68997	complement(490345..491199)	NADH-cytochrome b-5 reductase	
PICST_28157	1	492224	494146	ON	1	28157	(492224..494146)	putative flavin-containing monooxygenase	
PICST_86611	0	495212	497044	ON	1	86611	complement(495212..497044)	Predicted component of NuA3 histone acetyltransferase complex	
PICST_69242	1	497966	499576	ON	1	69242	(497966..499576)	aspartate kinase (L-aspartate 4-P- transferase)	
PICST_51369	0	499900	500874	ON	1	51369	complement(499900..500874)	Golgi vesicle protein	
PICST_34099	0	501554	503080	ON	1	34099	complement(501554..503080)	aromatic amino acid aminotransferase II	
PICST_28162	0	504149	505276	ON	1	28162	complement(504149..505276)	Gamma tubulin	
PICST_80662	0	506683	507594	ON	1	80662	complement(506683..507594)	hypothetical GPI-anchored cell wall protein	
PICST_52045	1	510327	518348	ON	1	52045	(510327..518348)	mitochondrial protein; removed annotated introns	
PICST_86304	1	519424	522240	ON	1	86304	(519424..522240)	GTPase activating protein (GAP)	
PICST_66296	0	522490	525417	ON	1	66296	complement(522490..525417)	hypothetical serine-rich protein	
PICST_28167	0	526746	527153	ON	1	28167	complement(526746..527153)	predicted protein	
PICST_80709	1	527793	528740	ON	1	80709	(527793..528740)	45 kDa subunit of RNA polymerase II	
PICST_34105	0	528931	529755	ON	1	34105	complement(528931..529755)	1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase (Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase) (5-proFAR isomerase)	
PICST_6649	1	530006	531004	ON	1	6649	(530006..531004)	FAF1 (Forty S assembly factor)	
PICST_52465	0	531627	533669	ON	1	52465	complement(531627..533669)	BaRreN	
PICST_80516	0	535200	537449	ON	1	80516	complement(535200..537449)	component of COPII coat of ER- Golgi vesicles	
PICST_66299	0	539711	541504	ON	1	66299	complement(539711..541504)	myc-family transcription factor; removed annotated introns	
PICST_86417	0	543817	545928	ON	1	86417	complement(543817..545928)	mitochondrial protein of the CDC48/PAS1/SEC18 family of ATPases	
PICST_28175	1	546416	546940	ON	1	28175	(546416..546940)	Sporulation-specific protein 73	
PICST_52642	0	548269	548868	ON	1	52642	complement(548269..548868)	cardiolipin synthase	
PICST_28177	1	549630	551279	ON	1	28177	(549630..551279)	component of chaperonin-containing T-complex	
PICST_38245	0	551458	552210	ON	1	38245	complement(551458..552210)	phosphoribosylanthranilate isomerase	
PICST_28179	0	552342	554675	ON	1	28179	complement(552342..554675)	protein required for protein sorting at the late Golgi	
PICST_52303	1	556923	559919	ON	1	52303	(556923..559919)	protein involved in cell fusion and morphogenesis; removed annotated introns	
PICST_28181	1	560612	561037	ON	1	28181	(560612..561037)	predicted protein	
PICST_86474	0	561279	563891	ON	1	86474	complement(561279..563891)	pH-response regulator protein; removed annotated introns	
PICST_37626	0	566863	567600	ON	1	37626	complement(566863..567600)	nuclear localization sequence binding protein	
PICST_68770	1	569571	571286	ON	1	68770	(569571..571286)	2-isopropylmalate synthase (Alpha-isopropylmalate synthase) (Alpha-IPM synthetase)	
PICST_69349	1	571836	572438	ON	1	69349	(571836..572438)	60S large subunit ribosomal protein	
PICST_28186	0	573197	574015	ON	1	28186	complement(573197..574015)	predicted protein	
PICST_28187	0	575780	576577	ON	1	28187	complement(575780..576577)	cell wall integrity and stress response component 3	
PICST_85931	0	577575	578711	ON	1	85931	complement(577575..578711)	protein involved in glucose repression	
PICST_86602	1	581878	583515	ON	1	86602	(581878..583515)	pH-responsive protein 2 precursor (pH-regulated protein 2)	
PICST_28190	0	584270	586303	ON	1	28190	complement(584270..586303)	predicted protein	
PICST_38184	0	586492	591576	ON	1	38184	complement(586492..591576)	1,3-beta-glucan synthase (FKS3)	
PICST_34117	1	592605	594725	ON	1	34117	(592605..592610,593127..593155,593190..593190,593211..594725)	predicted protein	
PICST_80500	1	597959	598885	ON	1	80500	(597959..598885)	protein involved in endosome to golgi protein transport; removed annotated introns	
PICST_34119	0	599168	599683	ON	1	34119	complement(599168..599683)	transcriptional regulator involved in cell cycle regulation	
PICST_39137	1	600374	601063	ON	1	39137	(600374..601063)	Predicted nucleotide kinase/nuclear protein involved oxidative stress response	
PICST_86063	0	601333	602211	ON	1	86063	complement(601333..602211)	heme binding protein	
PICST_28198	1	604992	605372	ON	1	28198	(604992..605372)	predicted protein	
PICST_28199	1	607037	607372	ON	1	28199	(607037..607372)	predicted protein	
PICST_80517	0	614975	616618	ON	1	80517	complement(614975..616618)	probable hexose transporter	
PICST_66312	1	619725	621170	ON	1	66312	(619725..621170)	Endo-1,4-beta-glucanase	
PICST_34123	1	623361	625892	ON	1	34123	(623361..625892)	beta-glucosidase	
psti_CGOB_00117	1	627035	627388	ON	1	ps_00117	(627035..627388)	Annotated by CGOB	
PICST_52674	0	627418	629859	ON	1	52674	complement(627418..629859)	Mitochondrial inheritance and actin cytoskeleton organization protein	
PICST_74899	1	631959	635222	ON	1	74899	(631959..635222)	P-type ATPase involved in Na+ efflux	
PICST_34127	0	635406	636083	ON	1	34127	complement(635406..636083)	putative phosphoglycerate mutase	
PICST_38073	0	636399	637337	ON	1	38073	complement(636399..637337)	protein involved in cell wall biogenesis and architecture	
PICST_64811	1	638186	639151	ON	1	64811	(638186..639151)	glyoxalase I	
PICST_37445	1	639623	640241	ON	1	37445	(639623..639694,639999..640241)	predicted protein	
PICST_68683	1	642334	644592	ON	1	68683	(642334..644592)	ATP-binding cassette (ABC) family,regulator of translational elongation	
PICST_38719	1	645124	646497	ON	1	38719	(645124..646497)	predicted protein	
PICST_51706	0	647029	647361	ON	1	51706	complement(647029..647361)	predicted protein	
PICST_51523	1	647881	648698	ON	1	51523	(647881..647982,648351..648698)	predicted protein	
PICST_37903	0	649019	650464	ON	1	37903	complement(649019..650464)	deubiquitinating enzyme	
PICST_52962	0	651953	653698	ON	1	52962	complement(651953..653698)	Autophagy-related protein 18; removed annotated introns	
PICST_51371	0	654622	655599	ON	1	51371	complement(654622..655599)	predicted protein	
PICST_39160	0	656267	657718	ON	1	39160	complement(656267..657718)	Endoglucanase C (EGC) (Endo-1,4-beta-glucanase) (Cellulase C)	
PICST_51227	0	659296	661827	ON	1	51227	complement(659296..661827)	beta-glucosidase	
PICST_52210	1	663768	664130	ON	1	52210	(663768..664130)	predicted protein	
PICST_28220	0	664382	666736	ON	1	28220	complement(664382..666736)	Halotolerance protein HAL3 (contains flavoprotein domain)	
PICST_28221	1	668822	670501	ON	1	28221	(668822..670501)	aldehyde dehydrogenase	
PICST_28222	0	670988	672145	ON	1	28222	complement(670988..672145)	protein involved in the diauxic switch	
psti_CGOB_00162	1	676000	677262	ON	1	ps_00162	(676000..677262)	Annotated by CGOB	
PICST_80286	0	677535	680090	ON	1	80286	complement(677535..680090)	actin-related protein; removed annotated introns	
PICST_28225	0	681834	682217	ON	1	28225	complement(681834..682217)	predicted protein	
PICST_69303	1	684409	685383	ON	1	69303	(684409..685383)	succinate-CoA ligase	
PICST_28227	1	685674	686189	ON	1	28227	(685674..686189)	protein involved in toxin resistance	
PICST_28228	1	686737	691563	ON	1	28228	(686737..691563)	separin protein	
PICST_38981	1	692665	694287	ON	1	38981	(692665..694287)	Predicted transporter (major facilitator superfamily)	
PICST_37839	0	695196	696662	ON	1	37839	complement(695196..696662)	predicted protein	
PICST_28231	1	697533	699668	ON	1	28231	(697533..699668)	predicted protein	
PICST_38342	0	700543	701979	ON	1	38342	complement(700543..701979)	IMP 5'-nucleotidase; removed annotated introns	
PICST_34143	0	703464	704767	ON	1	34143	complement(703464..704238,704754..704767)	ribosomal protein S4	
PICST_52100	0	705960	706748	ON	1	52100	complement(705960..706748)	possible complex I intermediate associated protein	
PICST_86463	1	709477	710481	ON	1	86463	(709477..710481)	predicted protein	
PICST_28236	1	711792	712945	ON	1	28236	(711792..711808,712096..712945)	predicted protein	
PICST_28237	0	713296	714147	ON	1	28237	complement(713296..714147)	predicted protein	
PICST_34146	1	714755	718453	ON	1	34146	(714755..718453)	DNA-dependent RNA polymerase II	
PICST_37954	0	718746	719270	ON	1	37954	complement(718746..719270)	predicted protein	
PICST_28240	1	720126	720647	ON	1	28240	(720126..720647)	RNA polymerase II subunit	
PICST_28241	0	720870	725801	ON	1	28241	complement(720870..725801)	hypothetical protein	
PICST_34149	0	727204	728907	ON	1	34149	complement(727204..728907)	vacuolar sorting protein; removed annotated introns	
PICST_66320	0	729351	731402	ON	1	66320	complement(729351..731402)	predicted protein	
PICST_38727	1	732160	733971	ON	1	38727	(732160..733971)	arginyl-tRNA synthetase	
PICST_34151	1	734681	735364	ON	1	34151	(734681..735364)	manganese-superoxide dismutase	
PICST_38525	0	739176	739997	ON	1	38525	complement(739176..739997)	predicted protein	
PICST_75104	0	746416	746937	ON	1	75104	complement(746416..746937)	hypothetical protein	
PICST_74777	1	748226	748984	ON	1	74777	(748226..748984)	40S ribosomal protein S2 (S4) (YS5) (RP12) (Omnipotent suppressor protein SUP44)	
PICST_80143	0	749578	751056	ON	1	80143	complement(749578..751056)	polyadenylated RNA binding protein; removed annotated introns	
PICST_28250	0	751270	754485	ON	1	28250	complement(751270..754485)	predicted protein	
PICST_80246	0	755011	756789	ON	1	80246	complement(755011..756789)	mitochondrial chaperone; removed annotated introns	
PICST_68960	1	759843	760868	ON	1	68960	(759843..760868)	GTP-binding protein (RHO4)	
PICST_28253	1	762593	764152	ON	1	28253	(762593..764152)	Yeast Sphingolipid Resistance Gene	
psti_CGOB_00181	1	766025	767743	ON	1	ps_00181	(766025..767743)	Annotated by CGOB	
PICST_51919	1	768223	769905	ON	1	51919	(768223..769905)	tRNA(m5U54)methyltransferase	
PICST_38424	1	770415	771188	ON	1	38424	(770415..770438,770949..771188)	40S ribosomal protein S21 (S26) (YS25)	
PICST_86206	1	772819	774696	ON	1	86206	(772819..774696)	self-glucosylating initiator of glycogen synthesis	
PICST_74636	1	775203	776396	ON	1	74636	(775203..776396)	Eukaryotic initiation factor 4A (eIF4A) (eIF-4A)	
PICST_66330	1	776873	777814	ON	1	66330	(776873..777814)	hypothetical protein	
PICST_28260	1	777950	779050	ON	1	28260	(777950..779050)	predicted protein	
PICST_69362	1	779460	779945	ON	1	69362	(779460..779945)	Deoxyuridine 5'-triphosphate nucleotidohydrolase (dUTPase) (dUTP pyrophosphatase)	
PICST_37719	0	780140	781279	ON	1	37719	complement(780140..781279)	Mitochondrial Distribution and Morphology	
PICST_28263	0	782497	783513	ON	1	28263	complement(782497..783513)	thioredoxin	
PICST_64822	1	785143	786909	ON	1	64822	(785143..786909)	conserved hypothetical protein; removed annotated introns	
